lint	rust_path	line	message	classification	eden_symbol_occurrences	eden_counterparts	note
unused_imports	src/core/src/file_sys/fssystem/aes_xts_storage.rs	12	unused import: `super::utility::add_counter`	RUST_HYGIENE	super::utility::add_counter:0	core/file_sys/fssystem/fssystem_aes_xts_storage.cpp;core/file_sys/fssystem/fssystem_aes_xts_storage.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/fssystem/compressed_storage.rs	8	unused imports: `COMPRESSION_BLOCK_ALIGNMENT` and `compression_type_utility`	RUST_HYGIENE	COMPRESSION_BLOCK_ALIGNMENT:2,compression_type_utility:7	core/file_sys/fssystem/fssystem_compressed_storage.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/fssystem/compressed_storage.rs	10	unused import: `super::pooled_buffer::PooledBuffer`	RUST_HYGIENE	super::pooled_buffer::PooledBuffer:0	core/file_sys/fssystem/fssystem_compressed_storage.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/fssystem/compression_configuration.rs	10	unused import: `GetDecompressorFunction`	RUST_HYGIENE	GetDecompressorFunction:0	core/file_sys/fssystem/fssystem_compression_configuration.cpp;core/file_sys/fssystem/fssystem_compression_configuration.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/system_archive/mii_model.rs	11	unused import: `VirtualFile`	RUST_HYGIENE	VirtualFile:1	core/file_sys/system_archive/mii_model.cpp;core/file_sys/system_archive/mii_model.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/loader/loader.rs	13	unused import: `VirtualDir`	RUST_HYGIENE	VirtualDir:0	core/loader/loader.cpp;core/loader/loader.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/loader/nro.rs	20	unused import: `Modules`	RUST_HYGIENE	Modules:0	core/loader/nro.cpp;core/loader/nro.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/loader/nso.rs	17	unused import: `NACP`	RUST_HYGIENE	NACP:0	core/loader/nso.cpp;core/loader/nso.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/crypto/ctr_encryption_layer.rs	7	unused import: `std::sync::Arc`	RUST_HYGIENE	std::sync::Arc:0	core/crypto/ctr_encryption_layer.cpp;core/crypto/ctr_encryption_layer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/crypto/xts_encryption_layer.rs	7	unused import: `std::sync::Arc`	RUST_HYGIENE	std::sync::Arc:0	core/crypto/xts_encryption_layer.cpp;core/crypto/xts_encryption_layer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/internal_network/network_interface.rs	57	unused import: `std::io::BufRead`	RUST_HYGIENE	std::io::BufRead:0	core/internal_network/network_interface.cpp;core/internal_network/network_interface.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unreachable_code	src/core/src/hle/kernel/physical_core.rs	290	unreachable expression	RUST_HYGIENE		core/hle/kernel/physical_core.cpp;core/hle/kernel/physical_core.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/control_metadata.rs	7	unused import: `super::vfs::vfs::VfsFile`	RUST_HYGIENE	super::vfs::vfs::VfsFile:0	core/file_sys/control_metadata.cpp;core/file_sys/control_metadata.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/content_archive.rs	15	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/content_archive.cpp;core/file_sys/content_archive.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/card_image.rs	15	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/card_image.cpp;core/file_sys/card_image.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/xts_archive.rs	12	unused import: `super::vfs::vfs::VfsFile`	RUST_HYGIENE	super::vfs::vfs::VfsFile:0	core/file_sys/xts_archive.cpp;core/file_sys/xts_archive.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/savedata_factory.rs	13	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/savedata_factory.cpp;core/file_sys/savedata_factory.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/savedata_factory.rs	13	unused import: `VfsDirectory`	RUST_HYGIENE	VfsDirectory:0	core/file_sys/savedata_factory.cpp;core/file_sys/savedata_factory.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/fssystem/nca_reader.rs	9	unused import: `crate::file_sys::vfs::vfs::VfsFile`	RUST_HYGIENE	crate::file_sys::vfs::vfs::VfsFile:0	core/file_sys/fssystem/fssystem_nca_reader.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/vfs/vfs_real.rs	589	unused import: `std::os::unix::ffi::OsStrExt`	RUST_HYGIENE	std::os::unix::ffi::OsStrExt:0	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/hle/service/bcat/delivery_cache_directory_service.rs	11	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/hle/service/bcat/delivery_cache_directory_service.cpp;core/hle/service/bcat/delivery_cache_directory_service.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/hle/service/bcat/delivery_cache_directory_service.rs	11	unused import: `VfsDirectory`	RUST_HYGIENE	VfsDirectory:0	core/hle/service/bcat/delivery_cache_directory_service.cpp;core/hle/service/bcat/delivery_cache_directory_service.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/hle/service/bcat/delivery_cache_file_service.rs	11	unused import: `VfsDirectory`	RUST_HYGIENE	VfsDirectory:0	core/hle/service/bcat/delivery_cache_file_service.cpp;core/hle/service/bcat/delivery_cache_file_service.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/hle/service/bcat/delivery_cache_file_service.rs	11	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/hle/service/bcat/delivery_cache_file_service.cpp;core/hle/service/bcat/delivery_cache_file_service.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/submission_package.rs	13	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/submission_package.cpp;core/file_sys/submission_package.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/romfs.rs	10	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/fsmitm_romfsbuild.cpp;core/file_sys/fsmitm_romfsbuild.h;core/file_sys/romfs.cpp;core/file_sys/romfs.h;core/file_sys/romfs_factory.cpp;core/file_sys/romfs_factory.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/partition_filesystem.rs	12	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/partition_filesystem.cpp;core/file_sys/partition_filesystem.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/ips_layer.rs	13	unused import: `super::vfs::vfs::VfsFile`	RUST_HYGIENE	super::vfs::vfs::VfsFile:0	core/file_sys/ips_layer.cpp;core/file_sys/ips_layer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/fsmitm_romfsbuild.rs	10	unused import: `VfsFile`	RUST_HYGIENE	VfsFile:0	core/file_sys/fsmitm_romfsbuild.cpp;core/file_sys/fsmitm_romfsbuild.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/core/src/file_sys/fsmitm_romfsbuild.rs	10	unused import: `VfsDirectory`	RUST_HYGIENE	VfsDirectory:0	core/file_sys/fsmitm_romfsbuild.cpp;core/file_sys/fsmitm_romfsbuild.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/cpu_manager.rs	838	unused variable: `process`	PORT_DEBT_OR_RENAMED	process:0	core/cpu_manager.cpp;core/cpu_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_mut	src/core/src/arm/dynarmic/arm_dynarmic_64.rs	2370	variable does not need to be mutable	RUST_HYGIENE		core/arm/dynarmic/arm_dynarmic_64.cpp;core/arm/dynarmic/arm_dynarmic_64.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/memory/dmnt_cheat_vm.rs	423	variable does not need to be mutable	RUST_HYGIENE		core/memory/dmnt_cheat_vm.cpp;core/memory/dmnt_cheat_vm.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_memory_region.rs	353	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_memory_region.h;core/hle/kernel/k_memory_region_type.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_page_heap.rs	326	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_page_heap.cpp;core/hle/kernel/k_page_heap.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_page_heap.rs	329	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_page_heap.cpp;core/hle/kernel/k_page_heap.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_page_table_base.rs	1079	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_page_table_base.cpp;core/hle/kernel/k_page_table_base.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_page_table_base.rs	1080	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_page_table_base.cpp;core/hle/kernel/k_page_table_base.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unreachable_patterns	src/core/src/hle/kernel/k_page_table_base.rs	1471	unreachable pattern	REPRESENTATION_DIFFERENCE		core/hle/kernel/k_page_table_base.cpp;core/hle/kernel/k_page_table_base.h	Rust enum is exhaustive while Eden keeps a C++ default for invalid numeric values.
unused_mut	src/core/src/hle/kernel/k_page_table_base.rs	2030	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_page_table_base.cpp;core/hle/kernel/k_page_table_base.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/svc/svc_event.rs	25	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_event.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/svc/svc_ipc.rs	315	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_ipc.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/hle/kernel/svc/svc_ipc.rs	727	unused variable: `code`	PORT_DEBT_OR_RENAMED	code:0	core/hle/kernel/svc/svc_ipc.cpp	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_mut	src/core/src/hle/kernel/svc/svc_ipc.rs	2071	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_ipc.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/svc/svc_process_memory.rs	165	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_process_memory.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/svc/svc_synchronization.rs	144	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_synchronization.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/svc/svc_transfer_memory.rs	165	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_transfer_memory.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/svc/svc_transfer_memory.rs	220	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/svc/svc_transfer_memory.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_assignments	src/core/src/hle/kernel/k_process.rs	2074	value assigned to `code_address` is never read	CONFIRMED_PARITY_DEBT	code_address:16	core/hle/kernel/k_process.cpp;core/hle/kernel/k_process.h;core/hle/kernel/k_process_page_table.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_mut	src/core/src/hle/kernel/k_readable_event.rs	148	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_readable_event.cpp;core/hle/kernel/k_readable_event.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_scheduler.rs	1542	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_scheduler.rs	2141	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_scheduler.rs	2243	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_scheduler.rs	2377	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_scheduler.rs	2685	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/hle/kernel/k_scheduler.rs	2730	unused variable: `current_thread_id`	PORT_DEBT_OR_RENAMED	current_thread_id:0	core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/core/src/hle/kernel/k_server_session.rs	291	unused variable: `src_message`	PORT_DEBT_OR_RENAMED	src_message:0	core/hle/kernel/k_server_session.cpp;core/hle/kernel/k_server_session.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/core/src/hle/kernel/k_server_session.rs	396	unused variable: `src_message`	PORT_DEBT_OR_RENAMED	src_message:0	core/hle/kernel/k_server_session.cpp;core/hle/kernel/k_server_session.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_mut	src/core/src/hle/kernel/k_server_session.rs	2224	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_server_session.cpp;core/hle/kernel/k_server_session.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_server_session.rs	2247	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_server_session.cpp;core/hle/kernel/k_server_session.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_session.rs	147	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_session.cpp;core/hle/kernel/k_session.h;core/hle/kernel/k_session_request.cpp;core/hle/kernel/k_session_request.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_mut	src/core/src/hle/kernel/k_thread.rs	2844	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_thread.cpp;core/hle/kernel/k_thread.h;core/hle/kernel/k_thread_local_page.cpp;core/hle/kernel/k_thread_local_page.h;core/hle/kernel/k_thread_queue.cpp;core/hle/kernel/k_thread_queue.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_assignments	src/core/src/hle/kernel/k_condition_variable.rs	514	value assigned to `next_owner_thread` is never read	CONFIRMED_PARITY_DEBT	next_owner_thread:9	core/hle/kernel/k_condition_variable.cpp;core/hle/kernel/k_condition_variable.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_mut	src/core/src/hle/kernel/k_condition_variable.rs	1158	variable does not need to be mutable	RUST_HYGIENE		core/hle/kernel/k_condition_variable.cpp;core/hle/kernel/k_condition_variable.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/hle/kernel/k_condition_variable.rs	1158	unused variable: `wait_queue`	CONFIRMED_PARITY_DEBT	wait_queue:5	core/hle/kernel/k_condition_variable.cpp;core/hle/kernel/k_condition_variable.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_variables	src/core/src/hle/kernel/k_interrupt_manager.rs	54	unused variable: `thread_core`	PORT_DEBT_OR_RENAMED	thread_core:0	core/hle/kernel/k_interrupt_manager.cpp;core/hle/kernel/k_interrupt_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/core/src/hle/kernel/message_buffer.rs	339	unused variable: `hdr`	CONFIRMED_PARITY_DEBT	hdr:24	core/hle/kernel/message_buffer.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
